Instrument,Duration Minutes,Term
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,117.0,Short Term (<1 Day)
EUR/USD,108.0,Short Term (<1 Day)
EUR/USD,108.0,Short Term (<1 Day)
EUR/USD,45.0,Short Term (<1 Day)
EUR/USD,45.0,Short Term (<1 Day)
EUR/USD,45.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,538.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,540.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,539.0,Short Term (<1 Day)
EUR/USD,520.0,Short Term (<1 Day)
EUR/USD,545.0,Short Term (<1 Day)
EUR/USD,545.0,Short Term (<1 Day)
EUR/USD,545.0,Short Term (<1 Day)
EUR/USD,545.0,Short Term (<1 Day)
EUR/USD,545.0,Short Term (<1 Day)
EUR/USD,545.0,Short Term (<1 Day)
EUR/USD,545.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,560.0,Short Term (<1 Day)
EUR/USD,623.0,Short Term (<1 Day)
EUR/USD,623.0,Short Term (<1 Day)
EUR/USD,623.0,Short Term (<1 Day)
EUR/USD,623.0,Short Term (<1 Day)
EUR/USD,623.0,Short Term (<1 Day)
EUR/USD,623.0,Short Term (<1 Day)
EUR/USD,625.0,Short Term (<1 Day)
EUR/USD,625.0,Short Term (<1 Day)
EUR/USD,625.0,Short Term (<1 Day)
EUR/USD,625.0,Short Term (<1 Day)
EUR/USD,630.0,Short Term (<1 Day)
EUR/USD,630.0,Short Term (<1 Day)
EUR/USD,630.0,Short Term (<1 Day)
EUR/USD,630.0,Short Term (<1 Day)
EUR/USD,630.0,Short Term (<1 Day)
EUR/USD,630.0,Short Term (<1 Day)
EUR/USD,693.0,Short Term (<1 Day)
EUR/USD,693.0,Short Term (<1 Day)
EUR/USD,693.0,Short Term (<1 Day)
EUR/USD,693.0,Short Term (<1 Day)
EUR/USD,694.0,Short Term (<1 Day)
EUR/USD,694.0,Short Term (<1 Day)
EUR/USD,694.0,Short Term (<1 Day)
EUR/USD,694.0,Short Term (<1 Day)
EUR/USD,694.0,Short Term (<1 Day)
EUR/USD,694.0,Short Term (<1 Day)
EUR/USD,694.0,Short Term (<1 Day)
EUR/USD,705.0,Short Term (<1 Day)
EUR/USD,705.0,Short Term (<1 Day)
EUR/USD,705.0,Short Term (<1 Day)
EUR/USD,706.0,Short Term (<1 Day)
EUR/USD,706.0,Short Term (<1 Day)
EUR/USD,706.0,Short Term (<1 Day)
EUR/USD,706.0,Short Term (<1 Day)
EUR/USD,709.0,Short Term (<1 Day)
EUR/USD,709.0,Short Term (<1 Day)
EUR/USD,709.0,Short Term (<1 Day)
EUR/USD,709.0,Short Term (<1 Day)
EUR/USD,709.0,Short Term (<1 Day)
EUR/USD,709.0,Short Term (<1 Day)
EUR/USD,798.0,Short Term (<1 Day)
EUR/USD,798.0,Short Term (<1 Day)
EUR/USD,798.0,Short Term (<1 Day)
EUR/USD,798.0,Short Term (<1 Day)
EUR/USD,798.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,808.0,Short Term (<1 Day)
EUR/USD,810.0,Short Term (<1 Day)
EUR/USD,810.0,Short Term (<1 Day)
EUR/USD,810.0,Short Term (<1 Day)
EUR/USD,810.0,Short Term (<1 Day)
EUR/USD,810.0,Short Term (<1 Day)
EUR/USD,826.0,Short Term (<1 Day)
EUR/USD,826.0,Short Term (<1 Day)
EUR/USD,826.0,Short Term (<1 Day)
EUR/USD,891.0,Short Term (<1 Day)
EUR/USD,891.0,Short Term (<1 Day)
EUR/USD,891.0,Short Term (<1 Day)
EUR/USD,891.0,Short Term (<1 Day)
EUR/USD,891.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,930.0,Short Term (<1 Day)
EUR/USD,976.0,Short Term (<1 Day)
EUR/USD,976.0,Short Term (<1 Day)
EUR/USD,976.0,Short Term (<1 Day)
EUR/USD,976.0,Short Term (<1 Day)
EUR/USD,976.0,Short Term (<1 Day)
EUR/USD,975.0,Short Term (<1 Day)
EUR/USD,975.0,Short Term (<1 Day)
EUR/USD,975.0,Short Term (<1 Day)
EUR/USD,975.0,Short Term (<1 Day)
EUR/USD,975.0,Short Term (<1 Day)
EUR/USD,466.0,Short Term (<1 Day)
EUR/USD,473.0,Short Term (<1 Day)
EUR/USD,473.0,Short Term (<1 Day)
EUR/USD,473.0,Short Term (<1 Day)
EUR/USD,473.0,Short Term (<1 Day)
EUR/USD,473.0,Short Term (<1 Day)
EUR/USD,477.0,Short Term (<1 Day)
EUR/USD,477.0,Short Term (<1 Day)
EUR/USD,1446.0,Long Term (>1 Day)
EUR/USD,1446.0,Long Term (>1 Day)
EUR/USD,1446.0,Long Term (>1 Day)
EUR/USD,1446.0,Long Term (>1 Day)
EUR/USD,1205.0,Short Term (<1 Day)
EUR/USD,1205.0,Short Term (<1 Day)
EUR/USD,1205.0,Short Term (<1 Day)
EUR/USD,5331.0,Long Term (>1 Day)
EUR/USD,5331.0,Long Term (>1 Day)
EUR/USD,5497.0,Long Term (>1 Day)
EUR/USD,5497.0,Long Term (>1 Day)
EUR/USD,5497.0,Long Term (>1 Day)
EUR/USD,4307.0,Long Term (>1 Day)
EUR/USD,4307.0,Long Term (>1 Day)
EUR/USD,4307.0,Long Term (>1 Day)
EUR/USD,4307.0,Long Term (>1 Day)
EUR/USD,4307.0,Long Term (>1 Day)
EUR/USD,4307.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4372.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4386.0,Long Term (>1 Day)
EUR/USD,4385.0,Long Term (>1 Day)
EUR/USD,4385.0,Long Term (>1 Day)
EUR/USD,4385.0,Long Term (>1 Day)
EUR/USD,4385.0,Long Term (>1 Day)
EUR/USD,4385.0,Long Term (>1 Day)
EUR/USD,4385.0,Long Term (>1 Day)
EUR/USD,4385.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,4383.0,Long Term (>1 Day)
EUR/USD,347.0,Short Term (<1 Day)
EUR/USD,347.0,Short Term (<1 Day)
EUR/USD,80.0,Short Term (<1 Day)
EUR/USD,80.0,Short Term (<1 Day)
EUR/USD,83.0,Short Term (<1 Day)
EUR/USD,83.0,Short Term (<1 Day)
EUR/USD,83.0,Short Term (<1 Day)
EUR/USD,83.0,Short Term (<1 Day)
EUR/USD,83.0,Short Term (<1 Day)
EUR/USD,83.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,26.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,3.0,Short Term (<1 Day)
EUR/USD,5.0,Short Term (<1 Day)
EUR/USD,5.0,Short Term (<1 Day)
EUR/USD,5.0,Short Term (<1 Day)
EUR/USD,4.0,Short Term (<1 Day)
EUR/USD,4.0,Short Term (<1 Day)
EUR/USD,4.0,Short Term (<1 Day)
EUR/USD,4.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,15.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,18.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,17.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,2.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,44.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,19.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,20.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,48.0,Short Term (<1 Day)
EUR/USD,48.0,Short Term (<1 Day)
EUR/USD,48.0,Short Term (<1 Day)
EUR/USD,48.0,Short Term (<1 Day)
EUR/USD,48.0,Short Term (<1 Day)
EUR/USD,25.0,Short Term (<1 Day)
EUR/USD,25.0,Short Term (<1 Day)
EUR/USD,25.0,Short Term (<1 Day)
EUR/USD,25.0,Short Term (<1 Day)
EUR/USD,25.0,Short Term (<1 Day)
EUR/USD,25.0,Short Term (<1 Day)
EUR/USD,34.0,Short Term (<1 Day)
EUR/USD,34.0,Short Term (<1 Day)
EUR/USD,34.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,33.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,36.0,Short Term (<1 Day)
EUR/USD,36.0,Short Term (<1 Day)
EUR/USD,36.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1084.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1064.0,Short Term (<1 Day)
EUR/USD,1046.0,Short Term (<1 Day)
EUR/USD,1046.0,Short Term (<1 Day)
